onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 4.073	0	0	0	 0.000
 4.073	 2.046	8	0	0	 0.000
 6.119	 0.402	0	0	0	 0.000
 6.521	 2.047	8	0	0	 0.000
 8.568	 1.358	0	0	0	 0.000
 9.926	 2.027	0	0	0	 0.000
 11.953	 0.133	1	0	0	 0.000
 12.086	 0.154	1	0	0	 0.000
 12.240	 0.134	1	0	0	 0.000
 12.374	 0.134	1	0	0	 0.000
 12.508	 0.133	1	0	0	 0.000
 12.641	 0.134	1	0	0	 0.000
 12.775	 0.134	1	0	0	 0.000
 12.909	 0.134	1	0	0	 0.000
 13.043	 0.134	1	0	0	 0.000
 13.177	 0.133	1	0	0	 0.000
 13.310	 0.154	1	0	0	 0.000
 13.464	 0.134	1	0	0	 0.000
 13.598	 1.157	0	0	0	 0.000
 14.755	 0.268	3	2	0	 2147483.647
 15.023	 0.267	3	0	0	 0.000
 15.290	 0.268	3	0	0	 0.000
 15.558	 0.267	3	0	0	 0.000
 15.825	 2.602	0	0	0	 0.000
 18.427	 2.026	10	0	0	 0.000
 20.453	 1.024	0	0	0	 0.000
 21.477	 0.267	5	4	0	 2147483.647
 21.744	 0.288	5	0	0	 0.000
 22.032	 0.268	5	0	0	 0.000
 22.300	 0.267	5	0	0	 0.000
 22.567	 1.693	0	1	0	 2147483.647
 24.260	 2.047	10	0	0	 0.000
 26.307	 1.023	0	0	0	 0.000
 27.330	 2.582	4	2	0	 2147483.647
 29.912	 0.468	0	0	0	 0.000
 30.380	 2.582	6	4	0	 2147483.647
 32.962	 0.488	0	0	0	 0.000
 33.450	 2.047	10	0	0	 0.000
 35.497	 1.358	0	0	0	 0.000
 36.855	 0.133	2	0	0	 0.000
 36.988	 0.134	2	0	0	 0.000
 37.122	 0.134	2	0	0	 0.000
 37.256	 0.134	2	0	0	 0.000
 37.390	 0.133	2	0	0	 0.000
 37.523	 0.134	2	0	0	 0.000
 37.657	 0.134	2	0	0	 0.000
 37.791	 0.154	2	0	0	 0.000
 37.945	 0.133	2	0	0	 0.000
 38.078	 0.134	2	0	0	 0.000
 38.212	 0.134	2	0	0	 0.000
 38.346	 0.134	2	0	0	 0.000
 38.480	 0.822	0	0	0	 0.000
 39.302	 0.268	7	0	0	 0.000
 39.570	 0.267	7	0	0	 0.000
 39.837	 0.268	7	0	0	 0.000
 40.105	 0.288	7	0	0	 0.000
 40.393	 2.582	0	0	0	 0.000
 42.975	 0.268	9	0	0	 0.000
 43.243	 0.267	9	0	0	 0.000
 43.510	 0.268	9	0	0	 0.000
 43.778	 0.288	9	0	0	 0.000
 44.066	 1.070	0	0	0	 0.000
 45.136	 0.287	9	0	0	 0.000
 45.423	 0.268	9	0	0	 0.000
 45.691	 0.267	9	0	0	 0.000
 45.958	 0.268	9	0	0	 0.000
 46.226	 1.980	0	0	0	 0.000
 48.206	 0.267	7	0	0	 0.000
 48.473	 0.268	7	0	0	 0.000
 48.741	 0.287	7	0	0	 0.000
 49.028	 0.268	7	0	0	 0.000
 49.296	 2.314	0	0	0	 0.000
 51.610	 0.268	7	0	0	 0.000
 51.878	 0.267	7	0	0	 0.000
 52.145	 0.268	7	0	0	 0.000
 52.413	 0.287	7	0	0	 0.000
 52.700	 1.692	0	0	0	 0.000
 54.392	 3.050	0	0	0	 0.000
 57.442	 2.804	0	0	0	 0.000
 60.246	 0.267	9	0	0	 0.000
 60.513	 0.268	9	0	0	 0.000
 60.781	 0.267	9	0	0	 0.000
 61.048	 0.288	9	0	0	 0.000
 61.336	 2.582	0	0	0	 0.000
 63.918	 0.134	1	0	0	 0.000
 64.052	 0.133	1	0	0	 0.000
 64.185	 0.134	1	0	0	 0.000
 64.319	 0.134	1	0	0	 0.000
 64.453	 0.134	1	0	0	 0.000
 64.587	 0.133	1	0	0	 0.000
 64.720	 0.154	1	0	0	 0.000
 64.874	 0.134	1	0	0	 0.000
 65.008	 0.134	1	0	0	 0.000
 65.142	 0.133	1	0	0	 0.000
 65.275	 0.134	1	0	0	 0.000
 65.409	 0.134	1	0	0	 0.000
 65.543	 1.157	0	0	0	 0.000
 66.700	 3.672	4	2	0	 2147483.647
 70.372	 3.070	0	0	0	 0.000
 73.442	 0.268	5	4	0	 2147483.647
 73.710	 0.267	5	0	0	 0.000
 73.977	 0.268	5	0	0	 0.000
 74.245	 0.267	5	0	0	 0.000
 74.512	 1.378	0	0	0	 0.000
 75.890	 2.028	6	4	0	 2147483.647
 77.918	 1.645	0	0	0	 0.000
 79.563	 0.267	9	0	0	 0.000
 79.830	 0.268	9	0	0	 0.000
 80.098	 0.267	9	0	0	 0.000
 80.365	 0.268	9	0	0	 0.000
 80.633	 1.980	0	0	0	 0.000
 82.613	 2.448	0	0	0	 0.000
 85.061	 3.070	0	0	0	 0.000
 88.131	 0.267	7	0	0	 0.000
 88.398	 0.268	7	0	0	 0.000
 88.666	 0.267	7	0	0	 0.000
 88.933	 0.268	7	0	0	 0.000
 89.201	 2.602	0	0	0	 0.000
 91.803	 0.267	3	2	0	 2147483.647
 92.070	 0.268	3	0	0	 0.000
 92.338	 0.267	3	0	0	 0.000
 92.605	 0.268	3	0	0	 0.000
 92.873	 1.713	0	0	0	 0.000
 94.586	 3.404	10	0	0	 0.000
 97.990	 3.050	0	0	0	 0.000
 101.040	 0.134	2	0	0	 0.000
 101.174	 0.134	2	0	0	 0.000
 101.308	 0.134	2	0	0	 0.000
 101.442	 0.154	2	0	0	 0.000
 101.596	 0.133	2	0	0	 0.000
 101.729	 0.134	2	0	0	 0.000
 101.863	 0.134	2	0	0	 0.000
 101.997	 0.134	2	0	0	 0.000
 102.131	 0.133	2	0	0	 0.000
 102.264	 0.134	2	0	0	 0.000
 102.398	 0.134	2	0	0	 0.000
 102.532	 0.134	2	0	0	 0.000
 102.666	 1.444	0	0	0	 0.000
 104.110	 3.050	0	0	0	 0.000
 107.160	 3.070	0	0	0	 0.000
 110.230	 3.051	0	0	0	 0.000
 113.281	 0.268	7	0	0	 0.000
 113.549	 0.287	7	0	0	 0.000
 113.836	 0.268	7	0	0	 0.000
 114.104	 0.267	7	0	0	 0.000
 114.371	 1.358	0	0	0	 0.000
 115.729	 3.404	0	0	0	 0.000
 119.133	 3.050	0	0	0	 0.000
 122.183	 2.047	6	4	0	 2147483.647
 124.230	 0.756	0	0	0	 0.000
 124.986	 2.026	10	0	0	 0.000
 127.012	 1.358	0	0	0	 0.000
 128.370	 0.154	2	0	0	 0.000
 128.524	 0.134	2	0	0	 0.000
 128.658	 0.134	2	0	0	 0.000
 128.792	 0.133	2	0	0	 0.000
 128.925	 0.134	2	0	0	 0.000
 129.059	 0.135	2	0	0	 0.000
 129.194	 0.134	2	0	0	 0.000
 129.328	 0.133	2	0	0	 0.000
 129.461	 0.134	2	0	0	 0.000
 129.595	 0.154	2	0	0	 0.000
 129.749	 0.134	2	0	0	 0.000
 129.883	 0.133	2	0	0	 0.000
 130.016	 1.291	0	0	0	 0.000
 131.307	 2.027	8	0	0	 0.000
 133.334	 1.645	0	0	0	 0.000
 134.979	 2.448	0	0	0	 0.000
 137.427	 0.268	9	0	0	 0.000
 137.695	 0.267	9	0	0	 0.000
 137.962	 0.268	9	0	0	 0.000
 138.230	 0.287	9	0	0	 0.000
 138.517	 2.582	0	0	0	 0.000
 141.099	 0.268	7	0	0	 0.000
 141.367	 0.267	7	0	0	 0.000
 141.634	 0.268	7	0	0	 0.000
 141.902	 0.287	7	0	0	 0.000
 142.189	 1.693	0	0	0	 0.000
 143.882	 0.267	7	0	0	 0.000
 144.149	 0.288	7	0	0	 0.000
 144.437	 0.267	7	0	0	 0.000
 144.704	 0.268	7	0	0	 0.000
 144.972	 1.693	0	0	0	 0.000
 146.665	 0.134	2	0	0	 0.000
 146.799	 0.154	2	0	0	 0.000
 146.953	 0.133	2	0	0	 0.000
 147.086	 0.134	2	0	0	 0.000
 147.220	 0.134	2	0	0	 0.000
 147.354	 0.134	2	0	0	 0.000
 147.488	 0.133	2	0	0	 0.000
 147.621	 0.134	2	0	0	 0.000
 147.755	 0.134	2	0	0	 0.000
 147.889	 0.134	2	0	0	 0.000
 148.023	 0.154	2	0	0	 0.000
 148.177	 0.133	2	0	0	 0.000
 148.310	 1.425	0	0	0	 0.000
 149.735	 0.267	3	2	0	 2147483.647
 150.002	 0.268	3	0	0	 0.000
 150.270	 0.288	3	0	0	 0.000
 150.558	 0.267	3	0	0	 0.000
 150.825	 2.314	3	0	0	 0.000
 153.139	 2.027	10	0	0	 0.000
 155.166	 0.756	0	0	0	 0.000
 155.922	 0.133	1	0	0	 0.000
 156.055	 0.134	1	0	0	 0.000
 156.189	 0.134	1	0	0	 0.000
 156.323	 0.134	1	0	0	 0.000
 156.457	 0.133	1	0	0	 0.000
 156.590	 0.154	1	0	0	 0.000
 156.744	 0.134	1	0	0	 0.000
 156.878	 0.134	1	0	0	 0.000
 157.012	 0.134	1	0	0	 0.000
 157.146	 0.133	1	0	0	 0.000
 157.279	 0.134	1	0	0	 0.000
 157.413	 0.134	1	0	0	 0.000
 157.547	 2.047	0	0	0	 0.000
 159.594	 2.046	8	0	0	 0.000
 161.640	 1.626	0	0	0	 0.000
 163.266	 0.133	2	0	0	 0.000
 163.399	 0.134	2	0	0	 0.000
 163.533	 0.134	2	0	0	 0.000
 163.667	 0.133	2	0	0	 0.000
 163.800	 0.134	2	0	0	 0.000
 163.934	 0.155	2	0	0	 0.000
 164.089	 0.134	2	0	0	 0.000
 164.223	 0.134	2	0	0	 0.000
 164.357	 0.133	2	0	0	 0.000
 164.490	 0.134	2	0	0	 0.000
 164.624	 0.134	2	0	0	 0.000
 164.758	 0.134	2	0	0	 0.000
 164.892	 1.424	0	0	0	 0.000
 166.316	 0.288	9	0	0	 0.000
 166.604	 0.268	9	0	0	 0.000
 166.872	 0.267	9	0	0	 0.000
 167.139	 0.268	9	0	0	 0.000
 167.407	 1.979	0	0	0	 0.000
 169.386	 0.268	3	2	0	 2147483.647
 169.654	 0.267	3	0	0	 0.000
 169.921	 0.288	3	0	0	 0.000
 170.209	 0.268	3	0	0	 0.000
 170.477	 1.491	0	0	0	 0.000
 171.968	 2.047	8	0	0	 0.000
 174.015	 1.358	0	0	0	 0.000
 175.373	 0.267	9	0	0	 0.000
 175.640	 0.268	9	0	0	 0.000
 175.908	 0.267	9	0	0	 0.000
 176.175	 0.288	9	0	0	 0.000
 176.463	 1.692	0	0	0	 0.000
 178.155	 2.047	4	2	0	 2147483.647
 180.202	 1.358	0	0	0	 0.000
 181.560	 0.268	7	0	0	 0.000
 181.828	 0.267	7	0	0	 0.000
 182.095	 0.288	7	0	0	 0.000
 182.383	 0.267	7	0	0	 0.000
 182.650	 1.291	0	0	0	 0.000
 183.941	 0.134	1	0	0	 0.000
 184.075	 0.134	1	0	0	 0.000
 184.209	 0.134	1	0	0	 0.000
 184.343	 0.133	1	0	0	 0.000
 184.476	 0.134	1	0	0	 0.000
 184.610	 0.134	1	0	0	 0.000
 184.744	 0.154	1	0	0	 0.000
 184.898	 0.134	1	0	0	 0.000
 185.032	 0.133	1	0	0	 0.000
 185.165	 0.134	1	0	0	 0.000
 185.299	 0.134	1	0	0	 0.000
 185.433	 0.134	1	0	0	 0.000
 185.567	 1.424	0	0	0	 0.000
 186.991	 3.070	0	0	0	 0.000
 190.061	 3.405	0	0	0	 0.000
 193.466	 2.448	0	0	0	 0.000
 195.914	 0.133	1	0	0	 0.000
 196.047	 0.134	1	0	0	 0.000
 196.181	 0.134	1	0	0	 0.000
 196.315	 0.134	1	0	0	 0.000
 196.449	 0.133	1	0	0	 0.000
 196.582	 0.134	1	0	0	 0.000
 196.716	 0.134	1	0	0	 0.000
 196.850	 0.134	1	0	0	 0.000
 196.984	 0.154	1	0	0	 0.000
 197.138	 0.133	1	0	0	 0.000
 197.271	 0.134	1	0	0	 0.000
 197.405	 0.134	1	0	0	 0.000
 197.539	 1.760	0	0	0	 0.000
 199.299	 0.288	7	0	0	 0.000
 199.587	 0.267	7	0	0	 0.000
 199.854	 0.268	7	0	0	 0.000
 200.122	 0.267	7	0	0	 0.000
 200.389	 2.314	0	0	0	 0.000
 202.703	 0.268	9	0	0	 0.000
 202.971	 0.287	9	0	0	 0.000
 203.258	 0.268	9	0	0	 0.000
 203.526	 0.267	9	0	0	 0.000
 203.793	 1.980	0	0	0	 0.000
 205.773	 2.027	8	0	0	 0.000
 207.800	 1.023	0	0	0	 0.000
 208.823	 2.047	8	0	0	 0.000
 210.870	 0.735	0	0	0	 0.000
 211.605	 0.154	2	0	0	 0.000
 211.759	 0.134	2	0	0	 0.000
 211.893	 0.134	2	0	0	 0.000
 212.027	 0.134	2	0	0	 0.000
 212.161	 0.133	2	0	0	 0.000
 212.294	 0.134	2	0	0	 0.000
